area,year,count
ICRA,2000,64
ICRA,2001,43
ICRA,2002,68
ICRA,2003,61
ICRA,2004,77
ICRA,2005,65
ICRA,2006,84
ICRA,2007,78
ICRA,2008,68
ICRA,2009,70
ICRA,2010,84
ICRA,2011,109
ICRA,2012,97
ICRA,2013,94
ICRA,2014,125
ICRA,2015,113
ICRA,2016,84
ICRA,2017,104
