area,year,count
NDSS,2000,12
NDSS,2001,13
NDSS,2002,13
NDSS,2003,13
NDSS,2004,16
NDSS,2005,23
NDSS,2006,22
NDSS,2007,24
NDSS,2008,29
NDSS,2009,23
NDSS,2010,37
NDSS,2011,32
NDSS,2012,49
NDSS,2013,52
NDSS,2014,45
NDSS,2015,49
NDSS,2016,48
NDSS,2017,0
