area,year,count
ICSE,2000,20
ICSE,2001,26
ICSE,2002,27
ICSE,2003,30
ICSE,2004,37
ICSE,2005,34
ICSE,2006,17
ICSE,2007,28
ICSE,2008,36
ICSE,2009,35
ICSE,2010,34
ICSE,2011,35
ICSE,2012,56
ICSE,2013,50
ICSE,2014,49
ICSE,2015,39
ICSE,2016,58
ICSE,2017,33
