area,year,count
IROS,2000,21
IROS,2001,42
IROS,2002,38
IROS,2003,57
IROS,2004,56
IROS,2005,53
IROS,2006,44
IROS,2007,67
IROS,2008,41
IROS,2009,76
IROS,2010,53
IROS,2011,83
IROS,2012,79
IROS,2013,63
IROS,2014,80
IROS,2015,101
IROS,2016,99
IROS,2017,0
