area,year,count
ASPLOS,2000,26
ASPLOS,2001,0
ASPLOS,2002,25
ASPLOS,2003,0
ASPLOS,2004,20
ASPLOS,2005,0
ASPLOS,2006,40
ASPLOS,2007,0
ASPLOS,2008,34
ASPLOS,2009,26
ASPLOS,2010,36
ASPLOS,2011,46
ASPLOS,2012,28
ASPLOS,2013,50
ASPLOS,2014,48
ASPLOS,2015,52
ASPLOS,2016,53
ASPLOS,2017,55
