area,year,count
ICFP,2000,7
ICFP,2001,8
ICFP,2002,6
ICFP,2003,8
ICFP,2004,12
ICFP,2005,18
ICFP,2006,15
ICFP,2007,5
ICFP,2008,17
ICFP,2009,15
ICFP,2010,11
ICFP,2011,18
ICFP,2012,13
ICFP,2013,8
ICFP,2014,14
ICFP,2015,16
ICFP,2016,13
ICFP,2017,25
