area,year,count
EC,2000,10
EC,2001,4
EC,2002,0
EC,2003,20
EC,2004,14
EC,2005,16
EC,2006,25
EC,2007,21
EC,2008,17
EC,2009,21
EC,2010,23
EC,2011,25
EC,2012,29
EC,2013,25
EC,2014,24
EC,2015,21
EC,2016,21
EC,2017,23
