area,year,count
NAACL,2000,0
NAACL,2001,7
NAACL,2002,0
NAACL,2003,35
NAACL,2004,17
NAACL,2005,0
NAACL,2006,40
NAACL,2007,31
NAACL,2008,0
NAACL,2009,33
NAACL,2010,30
NAACL,2011,0
NAACL,2012,38
NAACL,2013,53
NAACL,2014,0
NAACL,2015,73
NAACL,2016,64
NAACL,2017,0
