area,year,count
IEEE-S&P,2000,11
IEEE-S&P,2001,13
IEEE-S&P,2002,17
IEEE-S&P,2003,10
IEEE-S&P,2004,9
IEEE-S&P,2005,18
IEEE-S&P,2006,30
IEEE-S&P,2007,27
IEEE-S&P,2008,27
IEEE-S&P,2009,18
IEEE-S&P,2010,37
IEEE-S&P,2011,35
IEEE-S&P,2012,38
IEEE-S&P,2013,43
IEEE-S&P,2014,53
IEEE-S&P,2015,40
IEEE-S&P,2016,53
IEEE-S&P,2017,48
