area,year,count
ISCA,2000,20
ISCA,2001,24
ISCA,2002,13
ISCA,2003,34
ISCA,2004,27
ISCA,2005,33
ISCA,2006,29
ISCA,2007,39
ISCA,2008,40
ISCA,2009,30
ISCA,2010,32
ISCA,2011,34
ISCA,2012,43
ISCA,2013,46
ISCA,2014,25
ISCA,2015,41
ISCA,2016,43
ISCA,2017,42
