area,year,count
HPCA,2000,17
HPCA,2001,22
HPCA,2002,21
HPCA,2003,31
HPCA,2004,16
HPCA,2005,22
HPCA,2006,24
HPCA,2007,20
HPCA,2008,20
HPCA,2009,22
HPCA,2010,19
HPCA,2011,32
HPCA,2012,26
HPCA,2013,34
HPCA,2014,32
HPCA,2015,42
HPCA,2016,47
HPCA,2017,34
