area,year,count
ICCV,2000,0
ICCV,2001,60
ICCV,2002,0
ICCV,2003,62
ICCV,2004,0
ICCV,2005,78
ICCV,2006,0
ICCV,2007,101
ICCV,2008,0
ICCV,2009,94
ICCV,2010,0
ICCV,2011,86
ICCV,2012,0
ICCV,2013,99
ICCV,2014,0
ICCV,2015,111
ICCV,2017,0
