area,year,count
EMSOFT,2000,0
EMSOFT,2001,20
EMSOFT,2002,11
EMSOFT,2003,14
EMSOFT,2004,9
EMSOFT,2005,14
EMSOFT,2006,14
EMSOFT,2007,10
EMSOFT,2008,9
EMSOFT,2009,12
EMSOFT,2010,9
EMSOFT,2011,13
EMSOFT,2012,6
EMSOFT,2013,9
EMSOFT,2014,11
EMSOFT,2015,13
EMSOFT,2016,10
EMSOFT,2017,0
