area,year,count
NIPS,2000,44
NIPS,2001,56
NIPS,2002,63
NIPS,2003,78
NIPS,2004,85
NIPS,2005,62
NIPS,2006,65
NIPS,2007,84
NIPS,2008,88
NIPS,2009,93
NIPS,2010,120
NIPS,2011,118
NIPS,2012,144
NIPS,2013,140
NIPS,2014,151
NIPS,2015,147
NIPS,2016,174
NIPS,2017,189
